Age,Subj,Time [ms],l_soa_GFP,25_GFP,RT_GFP
Old,7,445,1.803030014,1.874195457,1.677920938
Old,7,447,1.789009809,1.883599281,1.630338192
Old,7,449,1.787336469,1.880191207,1.589156508
Old,7,450,1.798175216,1.879794359,1.560978532
Old,7,452,1.815443516,1.896359444,1.544652224
Old,7,454,1.836262941,1.938456297,1.535254836
Old,7,456,1.861367941,2.001957417,1.52848351
Old,7,458,1.899182558,2.076650858,1.52046442
Old,7,460,1.957767963,2.151697159,1.508270144
Old,7,462,2.039073706,2.226302385,1.490506649
Old,7,464,2.13345933,2.294853449,1.467360735
Old,7,466,2.222097635,2.348684311,1.44562006
Old,7,468,2.289974689,2.374208689,1.431377769
Old,7,470,2.328531027,2.357460976,1.425237656
Old,7,472,2.339154482,2.295567989,1.421973348
Old,7,474,2.331736565,2.201651096,1.411776423
Old,7,476,2.317182302,2.098249674,1.38835001
Old,7,478,2.304692268,2.013319254,1.353764176
Old,7,480,2.29615736,1.959607363,1.320893764
Old,7,482,2.285842896,1.935235381,1.301692367
Old,7,484,2.266935587,1.926092505,1.299820781
Old,7,486,2.234756947,1.920357108,1.305932879
Old,7,488,2.195843458,1.914622545,1.30783546
Old,7,490,2.160253048,1.922641277,1.30265224
Old,7,492,2.134108067,1.955955148,1.299044967
Old,7,493,2.128233194,2.01963973,1.314379215
Old,7,495,2.144304037,2.099279165,1.360852599
Old,7,497,2.184077263,2.16653657,1.429474115
Old,7,499,2.241616726,2.196738005,1.495655179
Old,7,501,2.306265593,2.177194118,1.532760978
Old,7,503,2.368130922,2.112030745,1.531017184
Old,7,505,2.420849085,2.023998737,1.497248292
Old,7,507,2.46273756,1.940627575,1.449682951
Old,7,509,2.493986845,1.887639284,1.41308713
Old,7,511,2.513136387,1.871248603,1.39231813
Old,7,513,2.516151667,1.878478169,1.36976707
Old,7,515,2.497899532,1.893970847,1.322091341
Old,7,517,2.457717657,1.901396394,1.235073686
Old,7,519,2.400313854,1.897949576,1.119448185
Old,7,521,2.334950447,1.885377765,1.011380076
Old,7,523,2.275781631,1.869847894,0.953599393
Old,7,525,2.236523151,1.855103493,0.963313818
Old,7,527,2.218116045,1.840749383,1.013488054
Old,7,529,2.208965063,1.832879305,1.061514378
Old,7,531,2.198851109,1.83322072,1.089002609
Old,7,533,2.179458857,1.847017646,1.103510499
Old,7,534,2.153222322,1.879941583,1.132840991
Old,7,536,2.131664038,1.930146813,1.19315505
Old,7,538,2.123196602,1.988543272,1.269015431
Old,7,540,2.132360697,2.039681911,1.326645732
Old,7,542,2.154567003,2.074990511,1.334215879
Old,7,544,2.181536436,2.093962431,1.283876657
Old,7,546,2.209438562,2.09930253,1.199010611
Old,7,548,2.24083662,2.101330042,1.1245296
Old,7,550,2.278013706,2.10434413,1.111213565
Old,7,552,2.315009832,2.107919455,1.16694057
Old,7,554,2.341397047,2.10370326,1.254097462
Old,7,556,2.349366903,2.082828522,1.321841478
Old,7,558,2.332239151,2.045737267,1.34038949
Old,7,560,2.29386735,1.997961164,1.310056448
Old,7,562,2.243721247,1.949566245,1.257270217
Old,7,564,2.190710545,1.913424492,1.221445322
Old,7,566,2.13644433,1.89358592,1.226561666
Old,7,568,2.075640202,1.887524962,1.261971712
Old,7,570,1.99682188,1.886473656,1.298395753
Old,7,572,1.897422194,1.883778334,1.301167011
Old,7,574,1.788517714,1.883019924,1.258203626
Old,7,575,1.698147893,1.887565374,1.181723475
Old,7,577,1.655916572,1.895598173,1.103206038
Old,7,579,1.673058867,1.899119616,1.058028221
Old,7,581,1.731892109,1.88976717,1.061435223
Old,7,583,1.804100275,1.864606619,1.096255183
Old,7,585,1.86920476,1.83713603,1.12961638
Old,7,587,1.921324849,1.828247428,1.138024688
Old,7,589,1.969277501,1.855995655,1.12026155
Old,7,591,2.022923231,1.916719079,1.086778402
Old,7,593,2.080803394,1.983265519,1.055127263
Old,7,595,2.131040096,2.021183729,1.045644879
Old,7,597,2.157482386,2.00134635,1.059820175
Old,7,599,2.147575617,1.918153048,1.087424994
Old,7,601,2.099022627,1.794698119,1.112795115
Old,7,603,2.020575047,1.668141961,1.126594543
Old,7,605,1.929532647,1.58755064,1.127503872
Old,7,607,1.846114755,1.575503111,1.123152018
Old,7,609,1.78401804,1.615225196,1.115777612
Old,7,611,1.74924612,1.665840745,1.106363297
Old,7,613,1.740395665,1.694779873,1.09154737
Old,7,615,1.747802377,1.69337368,1.06937027
Old,7,617,1.75877738,1.674466372,1.0437783
Old,7,618,1.758767009,1.657949328,1.019462705
Old,7,620,1.735770106,1.664362788,1.004141808
Old,7,622,1.686940432,1.690889597,0.996574998
Old,7,624,1.619985104,1.715387106,1.001043558
Old,7,626,1.550652385,1.724833488,1.017643929
Old,7,628,1.500317574,1.703144312,1.046837211
Old,7,630,1.479490042,1.65812695,1.088919878
Old,7,632,1.487365246,1.608097792,1.135409474
Old,7,634,1.509298801,1.565935612,1.17105186
Old,7,636,1.530937791,1.533461928,1.179941058
Old,7,638,1.545541406,1.507350922,1.150024176
Old,7,640,1.555112243,1.486320138,1.081589699
Old,7,642,1.565440178,1.470717072,0.992624998
Old,7,644,1.5762918,1.466436148,0.916541457
Old,7,646,1.580524087,1.480967283,0.885823965
Old,7,648,1.567479968,1.511876345,0.908825934
Old,7,650,1.52631855,1.543260574,0.963666797
Old,7,652,1.455988646,1.552376151,1.021848202
Old,7,654,1.366493106,1.529073477,1.069949031
Old,7,656,1.275085807,1.478862166,1.112844467
Old,7,658,1.197150111,1.419329882,1.162547708
Old,7,659,1.139433146,1.380795479,1.227392077
Old,7,661,1.101583719,1.38586688,1.300997138
Old,7,663,1.072074056,1.43520093,1.369188309
Old,7,665,1.044777036,1.504093409,1.415016055
Old,7,667,1.01733315,1.562972665,1.432769895
Old,7,669,0.998058796,1.59062767,1.425793529
Old,7,671,0.993731141,1.582728386,1.403292775
Old,7,673,1.012642026,1.549784422,1.381893396
Old,7,675,1.058773041,1.507533789,1.368874788
Old,7,677,1.12004292,1.467455983,1.36349535
Old,7,679,1.180151701,1.427444577,1.364897251
Old,7,681,1.221939325,1.375426412,1.382997394
Old,7,683,1.237607718,1.303499699,1.425579548
Old,7,685,1.227837205,1.217955828,1.489915371
Old,7,687,1.204401135,1.148621678,1.557668567
Old,7,689,1.187633753,1.138872504,1.604465246
Old,7,691,1.19384861,1.212628007,1.612273574
Old,7,693,1.225106955,1.346761823,1.579522729
Old,7,695,1.267005563,1.495364785,1.522761703
Old,7,697,1.301388025,1.616591096,1.469891906
Old,7,699,1.316733718,1.687166095,1.446075439
Old,7,700,1.31605494,1.706164718,1.453484774
Old,8,-298,0.612164617,0.658790708,0.694675565
Old,8,-296,0.603298545,0.657618642,0.66538763
Old,8,-294,0.606733382,0.661759794,0.628028929
Old,8,-292,0.622101009,0.663981915,0.593223393
Old,8,-290,0.640109956,0.65910387,0.558415532
Old,8,-288,0.657618344,0.648827255,0.531675279
Old,8,-286,0.665719271,0.633488059,0.499493569
Old,8,-284,0.657291949,0.616765022,0.456368178
Old,8,-282,0.63289988,0.605128706,0.416338503
Old,8,-280,0.600849986,0.600051105,0.412837505
Old,8,-278,0.573060572,0.60093832,0.467926979
Old,8,-276,0.544277906,0.604632497,0.563337743
Old,8,-274,0.517233014,0.609119356,0.658150554
Old,8,-272,0.493818641,0.608139575,0.721166432
Old,8,-270,0.475182503,0.597259521,0.742169917
Old,8,-268,0.463254988,0.576945722,0.715081751
Old,8,-266,0.458474606,0.554325402,0.652165949
Old,8,-264,0.459078878,0.542801619,0.578594744
Old,8,-262,0.459575146,0.558754027,0.531395078
Old,8,-260,0.458667368,0.604519546,0.520604432
Old,8,-258,0.455690771,0.66911149,0.535848498
Old,8,-257,0.450986028,0.731680036,0.561414778
Old,8,-255,0.447372347,0.774994314,0.578965604
Old,8,-253,0.451052815,0.787402809,0.588729084
Old,8,-251,0.463709086,0.765216768,0.608975887
Old,8,-249,0.479530483,0.714801311,0.651017129
Old,8,-247,0.487873882,0.646010458,0.702567339
Old,8,-245,0.489247561,0.574722111,0.746560335
Old,8,-243,0.488167346,0.515294373,0.766123176
Old,8,-241,0.486337036,0.479521453,0.752978444
Old,8,-239,0.49386704,0.474558324,0.710470438
Old,8,-237,0.51256001,0.502920091,0.654794931
Old,8,-235,0.533527911,0.562164307,0.607289612
Old,8,-233,0.547948599,0.642667472,0.581038058
Old,8,-231,0.550444663,0.730453312,0.572399139
Old,8,-229,0.534591973,0.809939146,0.570923507
Old,8,-227,0.504982591,0.865941823,0.566185594
Old,8,-225,0.46946454,0.887658775,0.556640804
Old,8,-223,0.443322122,0.87471658,0.549869657
Old,8,-221,0.431282818,0.829373479,0.551534295
Old,8,-219,0.432982147,0.76280719,0.560756803
Old,8,-217,0.44623062,0.690386653,0.566672921
Old,8,-216,0.470194221,0.625606239,0.556560457
Old,8,-214,0.499370545,0.574724972,0.523739934
Old,8,-212,0.53169179,0.537094772,0.474262536
Old,8,-210,0.553166091,0.505764365,0.424678415
Old,8,-208,0.56026715,0.476888746,0.403108329
Old,8,-206,0.553343594,0.455870062,0.428856254
Old,8,-204,0.527975976,0.449725926,0.492937267
Old,8,-202,0.497124553,0.461694121,0.563835979
Old,8,-200,0.466434598,0.482639819,0.617654681
Old,8,-198,0.455901355,0.495589107,0.637485087
Old,8,-196,0.469365627,0.484452814,0.615783811
Old,8,-194,0.495199442,0.446897954,0.555683851
Old,8,-192,0.518927038,0.400735706,0.467615515
Old,8,-190,0.527039289,0.391549975,0.376926959
Old,8,-188,0.5174523,0.461722463,0.335465461
Old,8,-186,0.496352762,0.591832817,0.377781749
Old,8,-184,0.472694606,0.731030107,0.470228702
Old,8,-182,0.464829177,0.840292215,0.563317358
Old,8,-180,0.469556034,0.893074811,0.626803041
Old,8,-178,0.48319751,0.878783584,0.648223639
Old,8,-176,0.498823941,0.804812908,0.628239274
Old,8,-175,0.504653573,0.695014179,0.583055615
Old,8,-173,0.499373794,0.595706344,0.53329736
Old,8,-171,0.479992688,0.557014525,0.500949264
Old,8,-169,0.453958869,0.589246452,0.499915689
Old,8,-167,0.423949778,0.647778213,0.517712295
Old,8,-165,0.406052977,0.682479322,0.534323573
Old,8,-163,0.396762967,0.667952657,0.540503263
Old,8,-161,0.407575965,0.605259359,0.529325545
Old,8,-159,0.438269109,0.515704572,0.509799242
Old,8,-157,0.476049364,0.436582536,0.492799222
Old,8,-155,0.5073632,0.40631026,0.482833982
Old,8,-153,0.525345564,0.426511765,0.478963971
Old,8,-151,0.530522704,0.46225819,0.475555778
Old,8,-149,0.525061607,0.483155221,0.464399815
Old,8,-147,0.513904929,0.483162582,0.453007579
Old,8,-145,0.504558623,0.47036168,0.446277946
Old,8,-143,0.500052094,0.457515746,0.45314002
Old,8,-141,0.4913176,0.449129909,0.473891586
Old,8,-139,0.474938571,0.43847847,0.499904126
Old,8,-137,0.449368834,0.414869219,0.516435385
Old,8,-135,0.414812475,0.378418803,0.510757148
Old,8,-133,0.382259727,0.34486717,0.478671461
Old,8,-132,0.355372369,0.33836472,0.428768784
Old,8,-130,0.342104942,0.366298199,0.390741795
Old,8,-128,0.336491138,0.40747419,0.402806789
Old,8,-126,0.336960733,0.436318815,0.47390902
Old,8,-124,0.344597548,0.439705789,0.567839324
Old,8,-122,0.359002262,0.422967315,0.65057689
Old,8,-120,0.387080252,0.406036794,0.689086616
Old,8,-118,0.419999629,0.41206044,0.676060855
Old,8,-116,0.450310141,0.44759503,0.616021752
Old,8,-114,0.471161842,0.49595052,0.530917108
Old,8,-112,0.480435729,0.533575654,0.470546514
Old,8,-110,0.473305255,0.554528952,0.48277545
Old,8,-108,0.453787833,0.563885152,0.557123542
Old,8,-106,0.429986984,0.577541411,0.641247153
Old,8,-104,0.404136509,0.609837949,0.700140953
Old,8,-102,0.380085617,0.664130032,0.71780616
Old,8,-100,0.363948077,0.729227126,0.694069445
Old,8,-98,0.364783734,0.7922104,0.650811911
Old,8,-96,0.390956074,0.844838619,0.607666612
Old,8,-94,0.436862558,0.884105444,0.585097611
Old,8,-92,0.495860904,0.913333595,0.583765686
Old,8,-91,0.545683861,0.936514378,0.595879376
Old,8,-89,0.582578003,0.949854851,0.605057597
Old,8,-87,0.602055609,0.951055765,0.606530786
Old,8,-85,0.605681419,0.935700238,0.602251053
Old,8,-83,0.597613513,0.903144538,0.594779253
Old,8,-81,0.580169082,0.86013329,0.576670706
Old,8,-79,0.567615151,0.814273357,0.543818712
Old,8,-77,0.547574759,0.775305688,0.499564856
Old,8,-75,0.524878144,0.749096394,0.465439409
Old,8,-73,0.498872519,0.733656287,0.466564953
Old,8,-71,0.470292062,0.728007495,0.51155597
Old,8,-69,0.447318673,0.731268644,0.574466467
Old,8,-67,0.438234568,0.740874588,0.623940468
Old,8,-65,0.438393742,0.756746411,0.641665757
Old,8,-63,0.438278109,0.772770345,0.6243065
Old,8,-61,0.430722296,0.782649338,0.58447814
Old,8,-59,0.411955237,0.779394329,0.552538157
Old,8,-57,0.393092304,0.759865463,0.545259535
Old,8,-55,0.387341291,0.723896444,0.557951689
Old,8,-53,0.397137552,0.675998569,0.567299724
Old,8,-51,0.418875188,0.62525773,0.553254306
Old,8,-49,0.436898381,0.580241978,0.516097128
Old,8,-48,0.436869085,0.543636799,0.47803089
Old,8,-46,0.414197356,0.513832629,0.469297975
Old,8,-44,0.380935878,0.489028513,0.500486672
Old,8,-42,0.36075753,0.472859859,0.5431481
Old,8,-40,0.379270643,0.472639382,0.564267218
Old,8,-38,0.43626821,0.494913489,0.549770474
Old,8,-36,0.511332572,0.536260784,0.514279068
Old,8,-34,0.584556937,0.580869496,0.492278785
Old,8,-32,0.646948934,0.609776497,0.52020663
Old,8,-30,0.692807734,0.610641241,0.591023564
Old,8,-28,0.721766293,0.583409786,0.671170712
Old,8,-26,0.733225644,0.543294907,0.717674851
Old,8,-24,0.726406753,0.518520117,0.714541852
Old,8,-22,0.696292758,0.538552284,0.663888752
Old,8,-20,0.64655751,0.601250529,0.591077566
Old,8,-18,0.571657479,0.679242194,0.530047536
Old,8,-16,0.496820599,0.741339684,0.508176148
Old,8,-14,0.473236859,0.764919996,0.519617438
Old,8,-12,0.511250496,0.744330883,0.534286857
Old,8,-10,0.590177894,0.685850143,0.534374475
Old,8,-8,0.667361021,0.611786664,0.523143768
Old,8,-7,0.719590127,0.549098372,0.522115946
Old,8,-5,0.734589398,0.519196153,0.550285637
Old,8,-3,0.719610095,0.516908944,0.599943936
Old,8,-1,0.697151959,0.522847891,0.646571934
Old,8,1,0.692960083,0.517365158,0.67253828
Old,8,3,0.714487314,0.498439431,0.665906489
Old,8,5,0.744839013,0.479593992,0.630976439
Old,8,7,0.768172622,0.483625948,0.585530102
Old,8,9,0.761962593,0.516507208,0.537823677
Old,8,11,0.738961101,0.564614296,0.492844135
Old,8,13,0.723601103,0.60360986,0.455672652
Old,8,15,0.731378019,0.616886556,0.431453884
Old,8,17,0.771174192,0.599821806,0.42904824
Old,8,19,0.835249722,0.558707774,0.446914524
Old,8,21,0.895088196,0.514944911,0.467986882
Old,8,23,0.926505268,0.49747166,0.46610254
Old,8,25,0.926282823,0.521728158,0.430046916
Old,8,27,0.896958232,0.579060853,0.371625781
Old,8,29,0.857733846,0.643609166,0.351330191
Old,8,31,0.825419724,0.691663802,0.439397007
Old,8,33,0.803088427,0.708919764,0.609075487
Old,8,34,0.777422547,0.692226708,0.787849605
Old,8,36,0.743187487,0.648215234,0.925618887
Old,8,38,0.691361666,0.597676933,0.994589567
Old,8,40,0.625012517,0.567009389,0.985036492
Old,8,42,0.566052556,0.573098063,0.909038007
Old,8,44,0.535722315,0.60482353,0.792070091
Old,8,46,0.538979471,0.632265985,0.677302718
Old,8,48,0.568140805,0.630208671,0.609580278
Old,8,50,0.603715122,0.594649553,0.607217073
Old,8,52,0.632571995,0.556197345,0.643621922
Old,8,54,0.656837106,0.576674223,0.688903928
Old,8,56,0.677286863,0.694350362,0.724879384
Old,8,58,0.697789669,0.873436034,0.750940859
Old,8,60,0.715125084,1.05558455,0.770631433
Old,8,62,0.718230307,1.195046425,0.786025465
Old,8,64,0.700480163,1.26261723,0.793945372
Old,8,66,0.663836122,1.249140739,0.790637314
Old,8,68,0.614075184,1.166570306,0.772516191
Old,8,70,0.575929821,1.04099977,0.742143869
Old,8,72,0.572466135,0.90568316,0.713922799
Old,8,74,0.606845737,0.792648613,0.736703992
Old,8,76,0.670371115,0.724300086,0.901775599
Old,8,77,0.741188884,0.700376749,1.25177145
Old,8,79,0.813495994,0.712722659,1.746468425
Old,8,81,0.873662531,0.757501781,2.310543776
Old,8,83,0.9168396,0.833947003,2.863856792
Old,8,85,0.945737183,0.939306438,3.325127125
Old,8,87,0.951319396,1.076764941,3.626282454
Old,8,89,0.932510555,1.275557995,3.729399443
Old,8,91,0.905359328,1.583663344,3.602722168
Old,8,93,0.868911505,2.032005787,3.270885944
Old,8,95,0.826847374,2.608186722,2.784608364
Old,8,97,0.793022871,3.258196354,2.223508596
Old,8,99,0.777611196,3.904106855,1.69107163
Old,8,101,0.77566576,4.461513519,1.283649325
Old,8,103,0.792748094,4.849204063,1.069510937
Old,8,105,0.847367108,5.007532597,1.012643933
Old,8,107,0.939428627,4.895432949,1.007512093
Old,8,109,1.053961158,4.514660358,1.030221105
Old,8,111,1.19969213,3.899283171,1.10962534
Old,8,113,1.348043323,3.127496481,1.259920001
Old,8,115,1.500060797,2.328540087,1.427401423
Old,8,117,1.62756741,1.72284627,1.547266603
Old,8,118,1.716798306,1.601976156,1.58294785
Old,8,120,1.76685369,1.94067955,1.553756237
Old,8,122,1.779989004,2.408590078,1.552384853
Old,8,124,1.758024335,2.815102816,1.68167305
Old,8,126,1.719630718,3.107174873,1.964927077
Old,8,128,1.673656344,3.296345949,2.320091724
Old,8,130,1.621270776,3.419649601,2.649851561
Old,8,132,1.572473407,3.512466192,2.864500284
Old,8,134,1.521339536,3.598304272,2.93868947
Old,8,136,1.466571212,3.684068441,2.884228945
Old,8,138,1.414541364,3.762664795,2.731480598
Old,8,140,1.368001103,3.82566905,2.535036802
Old,8,142,1.342722178,3.864880085,2.351203442
Old,8,144,1.348886847,3.875671387,2.226226091
Old,8,146,1.391255736,3.859579802,2.176141739
Old,8,148,1.463170648,3.820175409,2.208028316
Old,8,150,1.551648617,3.763850689,2.312383413
Old,8,152,1.642539859,3.698771954,2.47634697
Old,8,154,1.722483635,3.633220911,2.676407576
Old,8,156,1.789343953,3.579714775,2.866814137
Old,8,158,1.845706105,3.55260396,3.007961273
Old,8,159,1.888546348,3.566423655,3.065953493
Old,8,161,1.921476483,3.630943537,3.032390833
Old,8,163,1.944595814,3.749568224,2.915569544
Old,8,165,1.959905148,3.91508913,2.741178989
Old,8,167,1.97250104,4.10952425,2.546024323
Old,8,169,1.981168389,4.311257362,2.37406683
Old,8,171,1.990332723,4.495862961,2.255429268
Old,8,173,1.999769092,4.643652916,2.203929901
Old,8,175,2.00642705,4.742304325,2.215923309
Old,8,177,2.00912118,4.788853645,2.286336899
Old,8,179,2.006286621,4.788588047,2.400648117
Old,8,181,1.997128844,4.752487183,2.527202606
Old,8,183,1.983162045,4.69270134,2.637593508
Old,8,185,1.968136191,4.622436047,2.703508854
Old,8,187,1.952477217,4.551487446,2.713531494
Old,8,189,1.942404509,4.488494396,2.656013966
Old,8,191,1.936352849,4.428672314,2.542312145
Old,8,193,1.94393158,4.366098404,2.386363506
Old,8,195,1.962536812,4.28787899,2.213407755
Old,8,197,1.994122148,4.18153286,2.042986393
Old,8,199,2.03799963,4.034937382,1.893715143
Old,8,200,2.08467412,3.841654539,1.772673488
Old,8,202,2.128434658,3.603662968,1.696302176
Old,8,204,2.164721966,3.328543663,1.669312358
Old,8,206,2.196171522,3.031095743,1.689053893
Old,8,208,2.224915981,2.728137255,1.738821387
Old,8,210,2.243683815,2.43567872,1.792250156
Old,8,212,2.265265942,2.167963505,1.826032162
Old,8,214,2.283677578,1.93762958,1.818374515
Old,8,216,2.316166401,1.750126243,1.771864772
Old,8,218,2.352916241,1.606301546,1.703578949
Old,8,220,2.386325121,1.505193591,1.643546581
Old,8,222,2.41716361,1.439221621,1.614623427
Old,8,224,2.447766066,1.395321608,1.622149587
Old,8,226,2.467535019,1.362489581,1.653184295
Old,8,228,2.472992659,1.333687305,1.691479325
Old,8,230,2.462543488,1.31357193,1.71674788
Old,8,232,2.418965578,1.313296676,1.719443321
Old,8,234,2.349703312,1.344188929,1.693634868
Old,8,236,2.25696969,1.413710475,1.644390583
Old,8,238,2.145278931,1.51902163,1.582778454
Old,8,240,2.027742386,1.648911238,1.51219058
Old,8,242,1.910934806,1.787227035,1.439026594
Old,8,243,1.817848563,1.915999055,1.364863873
Old,8,245,1.748992324,2.024628162,1.292901158
Old,8,247,1.708637953,2.103350163,1.224729061
Old,8,249,1.689818978,2.146115065,1.165434122
Old,8,251,1.682864189,2.155993462,1.124353647
Old,8,253,1.679998636,2.135877848,1.106766224
Old,8,255,1.672004819,2.095927715,1.113409638
Old,8,257,1.655403614,2.051582813,1.13896811
Old,8,259,1.632135987,2.01898694,1.173315525
Old,8,261,1.607645154,2.008598089,1.204899311
Old,8,263,1.587167978,2.028204679,1.227160335
Old,8,265,1.574572444,2.073625326,1.241081476
Old,8,267,1.564149976,2.135050774,1.259495854
Old,8,269,1.556712508,2.198111057,1.284160614
Old,8,271,1.551902175,2.253551245,1.318853736
Old,8,273,1.542636871,2.290946484,1.366259456
Old,8,275,1.538199067,2.3082335,1.40470469
Old,8,277,1.550673127,2.306369543,1.423369527
Old,8,279,1.589545965,2.28903985,1.413850665
Old,8,281,1.656798959,2.261823416,1.375631571
Old,8,283,1.743051171,2.226978302,1.324301124
Old,8,284,1.818766475,2.19157505,1.28474462
Old,8,286,1.86965692,2.161811113,1.264773607
Old,8,288,1.884570599,2.140319824,1.262752533
Old,8,290,1.88093996,2.127634764,1.27184546
Old,8,292,1.868453145,2.118732452,1.282560706
Old,8,294,1.866881013,2.1098876,1.289538026
Old,8,296,1.890792489,2.096474648,1.294680834
Old,8,298,1.933249712,2.080423117,1.301030397
Old,8,300,2.001203775,2.062077522,1.309126377
Old,8,302,2.090059996,2.046080589,1.318467855
Old,8,304,2.204076529,2.037633419,1.317205906
Old,8,306,2.331501007,2.036340952,1.302734375
Old,8,308,2.464235306,2.041810751,1.273669362
Old,8,310,2.588905334,2.0503304,1.233447552
Old,8,312,2.681151152,2.058511019,1.195904136
Old,8,314,2.727390289,2.068544865,1.173401356
Old,8,316,2.711406946,2.084400654,1.175783277
Old,8,318,2.642211914,2.106399059,1.196461439
Old,8,320,2.526620388,2.129092932,1.228114486
Old,8,322,2.383341551,2.150540829,1.261602759
Old,8,324,2.222535133,2.163077354,1.290632129
Old,8,325,2.08031249,2.163185358,1.314252019
Old,8,327,1.959257841,2.154799223,1.330459356
Old,8,329,1.874625683,2.145592451,1.331638575
Old,8,331,1.81593132,2.148579121,1.318105102
Old,8,333,1.787944555,2.171017408,1.287152529
Old,8,335,1.769839406,2.220892429,1.24422121
Old,8,337,1.749645114,2.299783945,1.195006251
Old,8,339,1.718170166,2.405626297,1.151862383
Old,8,341,1.67256248,2.528718233,1.122841716
Old,8,343,1.607620716,2.65591383,1.112644911
Old,8,345,1.534417272,2.77668786,1.114157081
Old,8,347,1.45866704,2.880633831,1.12417078
Old,8,349,1.386554003,2.961577177,1.133817554
Old,8,351,1.330982566,3.019168854,1.138920069
Old,8,353,1.295387506,3.055805683,1.139403701
Old,8,355,1.280122638,3.077643394,1.139876485
Old,8,357,1.292195082,3.091159105,1.140368104
Old,8,359,1.324534297,3.105442047,1.14041543
Old,8,361,1.384871125,3.125695467,1.137576222
Old,8,363,1.464511156,3.15632391,1.135168433
Old,8,365,1.566570163,3.199311256,1.131275296
Old,8,367,1.683718443,3.253278494,1.132192373
Old,8,368,1.806883812,3.314011335,1.145165443
Old,8,370,1.916942835,3.371547699,1.169229031
Old,8,372,2.012846947,3.412071705,1.188150167
Old,8,374,2.084778309,3.425642014,1.194291472
Old,8,376,2.139624357,3.408298969,1.176042676
Old,8,378,2.186904907,3.362584591,1.133495808
Old,8,380,2.22925663,3.295781136,1.07101059
Old,8,382,2.285357475,3.220886946,1.007596254
Old,8,384,2.343467236,3.149986982,0.961964369
Old,8,386,2.400104761,3.095196009,0.947007835
Old,8,388,2.464633942,3.063910484,0.963177323
Old,8,390,2.514739275,3.057216883,0.994614661
Old,8,392,2.549994707,3.07678318,1.028567672
Old,8,394,2.565974951,3.11703825,1.054505587
Old,8,396,2.562294245,3.171095848,1.075298309
Old,8,398,2.527731657,3.227734804,1.099515676
Old,8,400,2.473426819,3.27410388,1.136111975
Old,8,402,2.409970999,3.299470425,1.181110978
Old,8,404,2.339348078,3.296404362,1.235280871
Old,8,406,2.267942667,3.263800859,1.288891435
Old,8,408,2.207504272,3.203359127,1.329385161
Old,8,409,2.165365696,3.121195078,1.347514391
Old,8,411,2.130876303,3.026221991,1.338484883
Old,8,413,2.115547895,2.929580927,1.311214328
Old,8,415,2.118039608,2.836704016,1.283296585
Old,8,417,2.139937639,2.758694172,1.276590705
Old,8,419,2.173509598,2.700588942,1.305540323
Old,8,421,2.20822072,2.666978121,1.3641994
Old,8,423,2.242525339,2.657511234,1.450263381
Old,8,425,2.268616915,2.668988705,1.544224501
Old,8,427,2.284113646,2.693436146,1.62983489
Old,8,429,2.28998971,2.72428894,1.69624269
Old,8,431,2.291112423,2.752576113,1.748186707
Old,8,433,2.289451838,2.771538496,1.785859942
Old,8,435,2.291405201,2.776812315,1.82408607
Old,8,437,2.30240345,2.763641357,1.867614031
Old,8,439,2.327528715,2.731607914,1.918621778
Old,8,441,2.360144377,2.677326202,1.973962784
Old,8,443,2.403504372,2.603127956,2.026135921
Old,8,445,2.450421333,2.508537292,2.045042515
Old,8,447,2.487882614,2.401453495,2.018891096
Old,8,449,2.517445087,2.291231871,1.94781661
Old,8,450,2.535706282,2.189841032,1.837034106
Old,8,452,2.545321703,2.109508038,1.705218673
Old,8,454,2.55230546,2.057314873,1.573331237
Old,8,456,2.556842327,2.037318945,1.466674328
Old,8,458,2.563183784,2.048311472,1.399938822
Old,8,460,2.56782341,2.085884809,1.378487229
Old,8,462,2.575786352,2.147227049,1.396716833
Old,8,464,2.58615613,2.22716713,1.42586422
Old,8,466,2.591325998,2.315800905,1.450555921
Old,8,468,2.599070549,2.40210104,1.459279776
Old,8,470,2.606742382,2.470808506,1.459884048
Old,8,472,2.614244938,2.509067297,1.455797076
Old,8,474,2.631430149,2.506832123,1.459674001
Old,8,476,2.651309013,2.460637808,1.478178144
Old,8,478,2.665249109,2.374296904,1.508105874
Old,8,480,2.663659811,2.257687092,1.560994148
Old,8,482,2.641457796,2.124490738,1.625730395
Old,8,484,2.604668617,1.991209865,1.701147199
Old,8,486,2.558280945,1.870973945,1.784013867
Old,8,488,2.509141684,1.772648811,1.863932133
Old,8,490,2.463995934,1.702575564,1.928622484
Old,8,492,2.416799545,1.662401795,1.973478079
Old,8,493,2.374204397,1.651527047,1.995476127
Old,8,495,2.344162226,1.667815328,1.986557961
Old,8,497,2.316427231,1.702213883,1.950977683
Old,8,499,2.295908213,1.746809006,1.89769268
Old,8,501,2.288343191,1.788766265,1.839257836
Old,8,503,2.286784649,1.815329194,1.784506559
Old,8,505,2.299318075,1.818425179,1.733706594
Old,8,507,2.318143368,1.79573679,1.699638247
Old,8,509,2.345074654,1.749010086,1.679941177
Old,8,511,2.375197172,1.687186599,1.675495982
Old,8,513,2.40895009,1.621669531,1.68060112
Old,8,515,2.441092491,1.561282992,1.701696396
Old,8,517,2.464515686,1.513486743,1.736345172
Old,8,519,2.472644567,1.484988809,1.776968479
Old,8,521,2.463677645,1.4795084,1.816679597
